33116.000000,0.004643,0.072876,0.186315,0.037234,0.035642,0.123348,0.037739,0.224213,-0.151337,0.010755,0.018596,0.022292,0.021233
33117.000000,0.004643,0.072876,0.186315,0.037234,0.035642,0.123350,0.037739,0.224213,-0.151337,0.010755,0.018596,0.022292,0.021233
33118.000000,0.004643,0.072875,0.186316,0.037234,0.035642,0.123352,0.037739,0.224213,-0.151337,0.010755,0.018596,0.022292,0.021233
33119.000000,0.004643,0.072875,0.186316,0.037234,0.035642,0.123353,0.037739,0.224212,-0.151337,0.010755,0.018596,0.022292,0.021233
33120.000000,0.004643,0.072875,0.186317,0.037233,0.035641,0.123355,0.037739,0.224212,-0.151337,0.010755,0.018595,0.022292,0.021233
33121.000000,0.004643,0.072874,0.186318,0.037233,0.035641,0.123356,0.037740,0.224212,-0.151338,0.010755,0.018595,0.022292,0.021233
33122.000000,0.004643,0.072874,0.186318,0.037233,0.035641,0.123358,0.037740,0.224212,-0.151338,0.010755,0.018595,0.022292,0.021233
33123.000000,0.004643,0.072873,0.186319,0.037233,0.035641,0.123360,0.037740,0.224212,-0.151338,0.010754,0.018595,0.022292,0.021232
33124.000000,0.004643,0.072873,0.186319,0.037233,0.035640,0.123361,0.037740,0.224211,-0.151338,0.010754,0.018595,0.022292,0.021232
33125.000000,0.004643,0.072873,0.186320,0.037232,0.035640,0.123363,0.037740,0.224211,-0.151338,0.010754,0.018594,0.022292,0.021232
33126.000000,0.004643,0.072872,0.186321,0.037232,0.035640,0.123364,0.037740,0.224211,-0.151339,0.010754,0.018594,0.022292,0.021232
33127.000000,0.004643,0.072872,0.186321,0.037232,0.035640,0.123366,0.037740,0.224211,-0.151339,0.010754,0.018594,0.022292,0.021232
33128.000000,0.004642,0.072871,0.186322,0.037232,0.035640,0.123368,0.037740,0.224210,-0.151339,0.010754,0.018594,0.022292,0.021232
33129.000000,0.004642,0.072871,0.186322,0.037232,0.035639,0.123369,0.037740,0.224210,-0.151339,0.010754,0.018593,0.022292,0.021232
33130.000000,0.004642,0.072871,0.186323,0.037231,0.035639,0.123371,0.037740,0.224210,-0.151340,0.010754,0.018593,0.022292,0.021232
33131.000000,0.004642,0.072870,0.186324,0.037231,0.035639,0.123372,0.037740,0.224210,-0.151340,0.010754,0.018593,0.022291,0.021232
33132.000000,0.004642,0.072870,0.186324,0.037231,0.035639,0.123374,0.037741,0.224210,-0.151340,0.010753,0.018593,0.022291,0.021232
33133.000000,0.004642,0.072869,0.186325,0.037231,0.035639,0.123376,0.037741,0.224209,-0.151340,0.010753,0.018593,0.022291,0.021232
33134.000000,0.004642,0.072869,0.186325,0.037231,0.035638,0.123377,0.037741,0.224209,-0.151340,0.010753,0.018592,0.022291,0.021232
33135.000000,0.004642,0.072869,0.186326,0.037230,0.035638,0.123379,0.037741,0.224209,-0.151341,0.010753,0.018592,0.022291,0.021232
33136.000000,0.004642,0.072868,0.186327,0.037230,0.035638,0.123380,0.037741,0.224209,-0.151341,0.010753,0.018592,0.022291,0.021232
33137.000000,0.004642,0.072868,0.186327,0.037230,0.035638,0.123382,0.037741,0.224209,-0.151341,0.010753,0.018592,0.022291,0.021232
33138.000000,0.004642,0.072867,0.186328,0.037230,0.035638,0.123384,0.037741,0.224208,-0.151341,0.010753,0.018592,0.022291,0.021232
33139.000000,0.004642,0.072867,0.186329,0.037229,0.035637,0.123385,0.037741,0.224208,-0.151341,0.010753,0.018591,0.022291,0.021232
33140.000000,0.004642,0.072866,0.186329,0.037229,0.035637,0.123387,0.037741,0.224208,-0.151342,0.010753,0.018591,0.022291,0.021231
33141.000000,0.004642,0.072866,0.186330,0.037229,0.035637,0.123388,0.037741,0.224208,-0.151342,0.010753,0.018591,0.022291,0.021231
33142.000000,0.004642,0.072866,0.186330,0.037229,0.035637,0.123390,0.037742,0.224208,-0.151342,0.010752,0.018591,0.022291,0.021231
33143.000000,0.004642,0.072865,0.186331,0.037229,0.035637,0.123392,0.037742,0.224207,-0.151342,0.010752,0.018590,0.022291,0.021231
33144.000000,0.004642,0.072865,0.186332,0.037228,0.035636,0.123393,0.037742,0.224207,-0.151342,0.010752,0.018590,0.022291,0.021231
33145.000000,0.004642,0.072864,0.186332,0.037228,0.035636,0.123395,0.037742,0.224207,-0.151343,0.010752,0.018590,0.022291,0.021231
33146.000000,0.004642,0.072864,0.186333,0.037228,0.035636,0.123396,0.037742,0.224207,-0.151343,0.010752,0.018590,0.022291,0.021231
33147.000000,0.004642,0.072864,0.186333,0.037228,0.035636,0.123398,0.037742,0.224207,-0.151343,0.010752,0.018590,0.022291,0.021231
33148.000000,0.004642,0.072863,0.186334,0.037228,0.035636,0.123400,0.037742,0.224206,-0.151343,0.010752,0.018589,0.022291,0.021231
33149.000000,0.004642,0.072863,0.186335,0.037227,0.035635,0.123401,0.037742,0.224206,-0.151343,0.010752,0.018589,0.022291,0.021231
33150.000000,0.004642,0.072862,0.186335,0.037227,0.035635,0.123403,0.037742,0.224206,-0.151344,0.010752,0.018589,0.022291,0.021231
33151.000000,0.004642,0.072862,0.186336,0.037227,0.035635,0.123404,0.037742,0.224206,-0.151344,0.010751,0.018589,0.022291,0.021231
33152.000000,0.004642,0.072862,0.186336,0.037227,0.035635,0.123406,0.037742,0.224206,-0.151344,0.010751,0.018588,0.022291,0.021231
33153.000000,0.004642,0.072861,0.186337,0.037227,0.035635,0.123408,0.037743,0.224205,-0.151344,0.010751,0.018588,0.022291,0.021231
33154.000000,0.004642,0.072861,0.186338,0.037226,0.035634,0.123409,0.037743,0.224205,-0.151344,0.010751,0.018588,0.022291,0.021231
33155.000000,0.004642,0.072860,0.186338,0.037226,0.035634,0.123411,0.037743,0.224205,-0.151345,0.010751,0.018588,0.022291,0.021231
33156.000000,0.004642,0.072860,0.186339,0.037226,0.035634,0.123412,0.037743,0.224205,-0.151345,0.010751,0.018588,0.022291,0.021231
33157.000000,0.004642,0.072860,0.186339,0.037226,0.035634,0.123414,0.037743,0.224205,-0.151345,0.010751,0.018587,0.022291,0.021230
33158.000000,0.004642,0.072859,0.186340,0.037226,0.035633,0.123416,0.037743,0.224204,-0.151345,0.010751,0.018587,0.022291,0.021230
33159.000000,0.004642,0.072859,0.186341,0.037225,0.035633,0.123417,0.037743,0.224204,-0.151345,0.010751,0.018587,0.022291,0.021230
33160.000000,0.004642,0.072858,0.186341,0.037225,0.035633,0.123419,0.037743,0.224204,-0.151346,0.010751,0.018587,0.022291,0.021230
33161.000000,0.004642,0.072858,0.186342,0.037225,0.035633,0.123420,0.037743,0.224204,-0.151346,0.010750,0.018587,0.022291,0.021230
33162.000000,0.004642,0.072858,0.186342,0.037225,0.035633,0.123422,0.037743,0.224204,-0.151346,0.010750,0.018586,0.022291,0.021230
33163.000000,0.004642,0.072857,0.186343,0.037225,0.035632,0.123424,0.037743,0.224203,-0.151346,0.010750,0.018586,0.022291,0.021230
