1.000000,1506.315933
2.000000,600.713591
3.000000,247.536849
4.000000,109.800971
5.000000,56.085034
6.000000,35.136095
7.000000,26.965982
8.000000,23.779492
9.000000,22.536569
10.000000,22.051620
11.000000,21.862273
12.000000,21.788208
13.000000,21.759102
14.000000,21.747530
15.000000,21.742795
16.000000,21.740728
17.000000,21.739700
18.000000,21.739078
19.000000,21.738615
20.000000,21.738213
21.000000,21.737835
22.000000,21.737466
23.000000,21.737101
24.000000,21.736738
25.000000,21.736375
26.000000,21.736012
27.000000,21.735649
28.000000,21.735287
29.000000,21.734924
30.000000,21.734562
31.000000,21.734199
32.000000,21.733837
33.000000,21.733474
34.000000,21.733112
35.000000,21.732749
36.000000,21.732386
37.000000,21.732024
38.000000,21.731661
39.000000,21.731299
40.000000,21.730937
41.000000,21.730574
42.000000,21.730212
43.000000,21.729849
44.000000,21.729487
45.000000,21.729124
46.000000,21.728762
47.000000,21.728399
48.000000,21.728037
49.000000,21.727675
50.000000,21.727312
51.000000,21.726950
52.000000,21.726587
53.000000,21.726225
54.000000,21.725863
55.000000,21.725500
56.000000,21.725138
57.000000,21.724776
58.000000,21.724413
59.000000,21.724051
60.000000,21.723688
61.000000,21.723326
62.000000,21.722964
63.000000,21.722602
64.000000,21.722239
65.000000,21.721877
66.000000,21.721515
67.000000,21.721152
68.000000,21.720790
69.000000,21.720428
70.000000,21.720065
71.000000,21.719703
72.000000,21.719341
73.000000,21.718979
74.000000,21.718617
75.000000,21.718254
76.000000,21.717892
77.000000,21.717530
78.000000,21.717168
79.000000,21.716805
80.000000,21.716443
81.000000,21.716081
82.000000,21.715719
83.000000,21.715357
84.000000,21.714995
85.000000,21.714632
86.000000,21.714270
87.000000,21.713908
88.000000,21.713546
89.000000,21.713184
90.000000,21.712822
91.000000,21.712460
92.000000,21.712097
93.000000,21.711735
94.000000,21.711373
95.000000,21.711011
96.000000,21.710649
97.000000,21.710287
98.000000,21.709925
99.000000,21.709563
100.000000,21.709201
